path,emotion,text
data/processed/audio/sample_826.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_827.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_828.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_829.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_830.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_831.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_832.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_833.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_834.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_835.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_836.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_837.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_838.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_839.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_840.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_841.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_842.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_843.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_844.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_845.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_846.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_847.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_848.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_849.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_850.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_851.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_852.wav,happy, Kids are talking by the door.
data/processed/audio/sample_853.wav,happy, Kids are talking by the door.
data/processed/audio/sample_854.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_855.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_856.wav,happy, Kids are talking by the door.
data/processed/audio/sample_857.wav,happy, Kids are talking by the door.
data/processed/audio/sample_858.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_859.wav,happy, Docs are sitting by the door.
data/processed/audio/sample_860.wav,sad, Kids are talking by the door.
data/processed/audio/sample_861.wav,sad, Kids are talking by the door.
data/processed/audio/sample_862.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_863.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_864.wav,sad, Kids are talking by the door.
data/processed/audio/sample_865.wav,sad, Get their talking by the door.
data/processed/audio/sample_866.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_867.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_868.wav,angry, Kids are talking by the door.
data/processed/audio/sample_869.wav,angry, Kids are talking by the door.
data/processed/audio/sample_870.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_871.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_872.wav,angry, Kids are talking by the door.
data/processed/audio/sample_873.wav,angry, Kids are talking by the door!
data/processed/audio/sample_874.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_875.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_876.wav,fear, Kids are talking by the door.
data/processed/audio/sample_877.wav,fear, Keeps their talking by the door.
data/processed/audio/sample_878.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_879.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_880.wav,fear, Get the talking by the door!
data/processed/audio/sample_881.wav,fear, Keep their talking by the door.
data/processed/audio/sample_882.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_883.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_884.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_885.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_886.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_887.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_888.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_889.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_890.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_891.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_892.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_893.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_894.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_895.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_896.wav,surprised, Get there talking by the door!
data/processed/audio/sample_897.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_898.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_899.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_900.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_901.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_902.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_903.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_904.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_905.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_906.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_907.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_908.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_909.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_910.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_911.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_912.wav,happy, Kids are talking by the door.
data/processed/audio/sample_913.wav,happy, Kids are talking by the door.
data/processed/audio/sample_914.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_915.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_916.wav,happy, Kids are talking by the door.
data/processed/audio/sample_917.wav,happy, Kids are talking by the door.
data/processed/audio/sample_918.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_919.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_920.wav,sad, Kids are talking by the door.
data/processed/audio/sample_921.wav,sad, Kids are talking by the door.
data/processed/audio/sample_922.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_923.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_924.wav,sad, Kids are talking by the door.
data/processed/audio/sample_925.wav,sad, Kids are talking by the door.
data/processed/audio/sample_926.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_927.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_928.wav,angry, Kids are talking by the door.
data/processed/audio/sample_929.wav,angry, Kids are talking by the door.
data/processed/audio/sample_930.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_931.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_932.wav,angry, Kids are talking by the door!
data/processed/audio/sample_933.wav,angry, Kids are talking by the door!
data/processed/audio/sample_934.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_935.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_936.wav,fear, Kids are talking by the door.
data/processed/audio/sample_937.wav,fear, Kids are talking by the door.
data/processed/audio/sample_938.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_939.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_940.wav,fear, Kids are talking by the door!
data/processed/audio/sample_941.wav,fear, Kids are talking by the door!
data/processed/audio/sample_942.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_943.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_944.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_945.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_946.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_947.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_948.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_949.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_950.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_951.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_952.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_953.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_954.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_955.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_956.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_957.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_958.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_959.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_960.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_961.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_962.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_963.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_964.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_965.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_966.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_967.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_968.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_969.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_970.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_971.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_972.wav,happy, Kids are talking by the door.
data/processed/audio/sample_973.wav,happy, Kids are talking by the door.
data/processed/audio/sample_974.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_975.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_976.wav,happy, Kids are talking by the door!
data/processed/audio/sample_977.wav,happy, Kids are talking by the door!
data/processed/audio/sample_978.wav,happy, The dogs are sitting by the door!
data/processed/audio/sample_979.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_980.wav,sad, Kids are talking by the door.
data/processed/audio/sample_981.wav,sad, Kids are talking by the door.
data/processed/audio/sample_982.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_983.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_984.wav,sad, Kids are talking by the door.
data/processed/audio/sample_985.wav,sad, Kids are talking by the door.
data/processed/audio/sample_986.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_987.wav,sad, The dogs are sitting by the door.
data/processed/audio/sample_988.wav,angry, Kids are talking by the door.
data/processed/audio/sample_989.wav,angry, Kids are talking by the door.
data/processed/audio/sample_990.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_991.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_992.wav,angry, Kids are talking by the door.
data/processed/audio/sample_993.wav,angry, Kids are talking by the door.
data/processed/audio/sample_994.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_995.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_996.wav,fear, Kids are talking by the door.
data/processed/audio/sample_997.wav,fear, Kids are talking by the door.
data/processed/audio/sample_998.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_999.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_1000.wav,fear, Kids are talking by the door!
data/processed/audio/sample_1001.wav,fear, Kids are talking by the door!
data/processed/audio/sample_1002.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_1003.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_1004.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1005.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1006.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1007.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1008.wav,disgust, Kids are talking by the door!
data/processed/audio/sample_1009.wav,disgust, Kids are talking by the door!
data/processed/audio/sample_1010.wav,disgust, Dogs are sitting by the door!
data/processed/audio/sample_1011.wav,disgust, Dogs are sitting by the door!
data/processed/audio/sample_1012.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1013.wav,surprised, Kids are talking by the door!
data/processed/audio/sample_1014.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1015.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1016.wav,surprised, Kids are talking by the door!
data/processed/audio/sample_1017.wav,surprised, Kids are talking by the door!
data/processed/audio/sample_1018.wav,surprised, Dogs are sitting by the door!
data/processed/audio/sample_1019.wav,surprised, Dogs are sitting by the door!
data/processed/audio/sample_1020.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1021.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1022.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1023.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1024.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1025.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1026.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1027.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1028.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1029.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1030.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1031.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1032.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1033.wav,happy, He's attacking by the door.
data/processed/audio/sample_1034.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_1035.wav,happy, Talks are sitting by the door.
data/processed/audio/sample_1036.wav,happy, Kids are talking by the door!
data/processed/audio/sample_1037.wav,happy, Kids are talking by the door!
data/processed/audio/sample_1038.wav,happy, Does her sitting by the door?
data/processed/audio/sample_1039.wav,happy, Dogs are sitting by the door!
data/processed/audio/sample_1040.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1041.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1042.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1043.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1044.wav,sad, Kids are talking by the door!
data/processed/audio/sample_1045.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1046.wav,sad, Dogs are sitting by the door!
data/processed/audio/sample_1047.wav,sad, Dogs are sitting by the door!
data/processed/audio/sample_1048.wav,angry, Kids are talking by the door.
data/processed/audio/sample_1049.wav,angry, Kids are talking by the door.
data/processed/audio/sample_1050.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1051.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1052.wav,angry, Kids are talking by the door!
data/processed/audio/sample_1053.wav,angry, Kids are talking by the door!
data/processed/audio/sample_1054.wav,angry, Dogs are sitting by the door!
data/processed/audio/sample_1055.wav,angry, Dogs are sitting by the door!
data/processed/audio/sample_1056.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1057.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1058.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_1059.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_1060.wav,fear, Kids are talking by the door!
data/processed/audio/sample_1061.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1062.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_1063.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_1064.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1065.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1066.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1067.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1068.wav,disgust, Kids are talking by the door!
data/processed/audio/sample_1069.wav,disgust, Kids are talking by the door!
data/processed/audio/sample_1070.wav,disgust, Dogs are sitting by the door!
data/processed/audio/sample_1071.wav,disgust, Doctor's sitting by the door!
data/processed/audio/sample_1072.wav,surprised, Kids are talking by the door?
data/processed/audio/sample_1073.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1074.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1075.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1076.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1077.wav,surprised, Kids are talking by the door?
data/processed/audio/sample_1078.wav,surprised, Dogs are sitting by the door?
data/processed/audio/sample_1079.wav,surprised, Dogs are sitting by the door?
data/processed/audio/sample_1080.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1081.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1082.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1083.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1084.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1085.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1086.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1087.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1088.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1089.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1090.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1091.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1092.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1093.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1094.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_1095.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_1096.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1097.wav,happy, Kids are talking by the door!
data/processed/audio/sample_1098.wav,happy, Dogs are sitting by the door!
data/processed/audio/sample_1099.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_1100.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1101.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1102.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1103.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1104.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1105.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1106.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1107.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1108.wav,angry, Kids are talking by the door.
data/processed/audio/sample_1109.wav,angry, Kids are talking by the door.
data/processed/audio/sample_1110.wav,angry, The dogs are sitting by the door.
data/processed/audio/sample_1111.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1112.wav,angry, Kids are talking by the door!
data/processed/audio/sample_1113.wav,angry, Kids are talking by the door!
data/processed/audio/sample_1114.wav,angry, Dogs are sitting by the door!
data/processed/audio/sample_1115.wav,angry, Dogs are sitting by the door!
data/processed/audio/sample_1116.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1117.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1118.wav,fear, The dogs are sitting by the door.
data/processed/audio/sample_1119.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_1120.wav,fear, Kids are talking by the door!
data/processed/audio/sample_1121.wav,fear, Kids are talking by the door!
data/processed/audio/sample_1122.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_1123.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_1124.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1125.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1126.wav,disgust, Oxet sitting by the door.
data/processed/audio/sample_1127.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1128.wav,disgust, Kids are talking by the door!
data/processed/audio/sample_1129.wav,disgust, Kids are talking by the door!
data/processed/audio/sample_1130.wav,disgust, Dogs are sitting by the door!
data/processed/audio/sample_1131.wav,disgust, Dogs are sitting by the door!
data/processed/audio/sample_1132.wav,surprised, The kids are talking by the door.
data/processed/audio/sample_1133.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1134.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1135.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1136.wav,surprised, Kids are talking by the door?
data/processed/audio/sample_1137.wav,surprised, Kids are talking by the door!
data/processed/audio/sample_1138.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1139.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1140.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1141.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1142.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1143.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1144.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1145.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1146.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1147.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1148.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1149.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1150.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1151.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1152.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1153.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1154.wav,happy, and dogs are sitting by the door.
data/processed/audio/sample_1155.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_1156.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1157.wav,happy, And kids are talking by the door!
data/processed/audio/sample_1158.wav,happy, Dogs are sitting by the door!
data/processed/audio/sample_1159.wav,happy, Dogs are sitting by the door!
data/processed/audio/sample_1160.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1161.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1162.wav,sad, Tox is sitting by the door.
data/processed/audio/sample_1163.wav,sad, dogs are sitting by the door
data/processed/audio/sample_1164.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1165.wav,sad, Kids are talking by the door!
data/processed/audio/sample_1166.wav,sad, Talks are sitting by the door.
data/processed/audio/sample_1167.wav,sad, The dogs are sitting by the door.
data/processed/audio/sample_1168.wav,angry, Kids are talking by the door.
data/processed/audio/sample_1169.wav,angry, Good kids are talking by the door.
data/processed/audio/sample_1170.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1171.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1172.wav,angry, Kids are talking by the door.
data/processed/audio/sample_1173.wav,angry, Kids are talking by the door!
data/processed/audio/sample_1174.wav,angry, The dogs are sitting by the door!
data/processed/audio/sample_1175.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1176.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1177.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1178.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_1179.wav,fear, Talks are sitting by the door.
data/processed/audio/sample_1180.wav,fear, Kids are talking by the door!
data/processed/audio/sample_1181.wav,fear, Kids are talking by the door!
data/processed/audio/sample_1182.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_1183.wav,fear, Dogs are sitting by the door!
data/processed/audio/sample_1184.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1185.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1186.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1187.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1188.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1189.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1190.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1191.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1192.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1193.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1194.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1195.wav,surprised, Dr. Sitting by the door.
data/processed/audio/sample_1196.wav,surprised, Kids are talking by the door!
data/processed/audio/sample_1197.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1198.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1199.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1200.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1201.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1202.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1203.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1204.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1205.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1206.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1207.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1208.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1209.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1210.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1211.wav,neutral, Dogs are sitting by the door.
data/processed/audio/sample_1212.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1213.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1214.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_1215.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_1216.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1217.wav,happy, Kids are talking by the door.
data/processed/audio/sample_1218.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_1219.wav,happy, Dogs are sitting by the door.
data/processed/audio/sample_1220.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1221.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1222.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1223.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1224.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1225.wav,sad, Kids are talking by the door.
data/processed/audio/sample_1226.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1227.wav,sad, Dogs are sitting by the door.
data/processed/audio/sample_1228.wav,angry, Kids are talking by the door.
data/processed/audio/sample_1229.wav,angry, Kids are talking by the door.
data/processed/audio/sample_1230.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1231.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1232.wav,angry, Kids are talking by the door.
data/processed/audio/sample_1233.wav,angry, Kids are talking by the door!
data/processed/audio/sample_1234.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1235.wav,angry, Dogs are sitting by the door.
data/processed/audio/sample_1236.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1237.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1238.wav,fear, Dogs are sitting behind the door.
data/processed/audio/sample_1239.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_1240.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1241.wav,fear, Kids are talking by the door.
data/processed/audio/sample_1242.wav,fear, The Huck Dogs are sitting by the door.
data/processed/audio/sample_1243.wav,fear, Dogs are sitting by the door.
data/processed/audio/sample_1244.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1245.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1246.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1247.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1248.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1249.wav,disgust, Kids are talking by the door.
data/processed/audio/sample_1250.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1251.wav,disgust, Dogs are sitting by the door.
data/processed/audio/sample_1252.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1253.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1254.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1255.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1256.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1257.wav,surprised, Kids are talking by the door.
data/processed/audio/sample_1258.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1259.wav,surprised, Dogs are sitting by the door.
data/processed/audio/sample_1260.wav,neutral, Kids are talking by the door.
data/processed/audio/sample_1261.wav,neutral, Kids are talking by the door.
